round,command,damage,player_hp,boss_hp,winner,note
5,end,0,14,0,player,

1,fight,3,20,32,,hit
2,fight,15,16,17,,hit+counter
3,poison,2,14,17,,1 turns left
3,defend,0,14,17,,cleared 1 poison
4,fight,9,14,8,,hit
5,fight,10,14,0,,hit
6,end,0,14,0,player,

1,fight,15,16,20,,hit+counter
2,fight,9,16,11,,hit
3,fight,0,16,11,,miss
4,fight,1,16,10,,hit
5,fight,0,16,10,,miss
6,fight,10,16,0,,hit
7,end,0,16,0,player,

1,fight,14,11,21,,hit+counter
2,fight,7,11,14,,hit
3,fight,3,11,11,,hit
4,fight,20,11,0,,hit
5,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,5,20,30,,hit
3,fight,7,20,23,,hit
4,fight,0,20,23,,miss
5,fight,0,20,23,,miss
6,fight,2,20,21,,hit
7,fight,18,13,3,,hit+counter
8,fight,20,13,0,,hit
9,end,0,13,0,player,

1,fight,11,20,24,,hit
2,fight,0,20,24,,miss
3,fight,18,15,6,,hit+counter
4,poison,2,13,6,,1 turns left
4,defend,0,13,6,,cleared 1 poison
5,fight,16,13,0,,hit
6,end,0,13,0,player,

1,fight,2,20,33,,hit
2,fight,10,20,23,,hit
3,fight,19,13,4,,hit+counter
4,fight,0,13,4,,miss
5,fight,0,13,4,,miss
6,fight,8,13,0,,hit
7,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,13,13,22,,hit+counter
3,poison,2,11,22,,1 turns left
3,defend,0,11,22,,cleared 1 poison
4,fight,3,11,19,,hit
5,fight,18,4,1,,hit+counter
6,fight,0,4,1,,miss
7,fight,0,4,1,,miss
8,fight,0,4,1,,miss
9,fight,19,4,0,,hit
10,end,0,4,0,player,

1,fight,16,16,19,,hit+counter
2,poison,2,14,19,,1 turns left
2,defend,0,14,19,,cleared 1 poison
3,fight,1,14,18,,hit
4,fight,0,14,18,,miss
5,fight,12,14,6,,hit
6,fight,0,14,6,,miss
7,fight,10,14,0,,hit
8,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,11,20,24,,hit
3,fight,0,20,24,,miss
4,fight,0,20,24,,miss
5,fight,17,14,7,,hit+counter
6,fight,0,14,7,,miss
7,fight,13,14,0,,hit
8,end,0,14,0,player,

1,fight,19,11,16,,hit+counter
2,poison,2,9,16,,1 turns left
2,defend,0,9,16,,cleared 1 poison
3,fight,0,9,16,,miss
4,fight,0,9,16,,miss
5,fight,8,9,8,,hit
6,fight,0,9,8,,miss
7,fight,13,9,0,,hit
8,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,12,20,23,,hit
6,fight,17,13,6,,hit+counter
7,poison,2,11,6,,1 turns left
7,defend,0,11,6,,cleared 1 poison
8,fight,0,11,6,,miss
9,fight,18,11,0,,hit
10,end,0,11,0,player,

1,fight,2,20,33,,hit
2,fight,0,20,33,,miss
3,fight,0,20,33,,miss
4,fight,0,20,33,,miss
5,fight,0,20,33,,miss
6,fight,20,12,13,,hit+counter
7,fight,0,12,13,,miss
8,fight,20,12,0,,hit
9,end,0,12,0,player,

1,fight,1,20,34,,hit
2,fight,1,20,33,,hit
3,fight,16,11,17,,hit+counter
4,poison,2,9,17,,1 turns left
4,defend,0,9,17,,cleared 1 poison
5,fight,0,9,17,,miss
6,fight,15,3,2,,hit+counter
7,fight,1,3,1,,hit
8,fight,7,3,0,,hit
9,end,0,3,0,player,

1,fight,6,20,29,,hit
2,fight,2,20,27,,hit
3,fight,6,20,21,,hit
4,fight,0,20,21,,miss
5,fight,8,20,13,,hit
6,fight,11,20,2,,hit
7,fight,0,20,2,,miss
8,fight,0,20,2,,miss
9,fight,10,20,0,,hit
10,end,0,20,0,player,

1,fight,15,15,20,,hit+counter
2,poison,2,13,20,,1 turns left
2,defend,0,13,20,,cleared 1 poison
3,fight,13,7,7,,hit+counter
4,poison,2,5,7,,1 turns left
4,defend,0,5,7,,cleared 1 poison
5,fight,10,5,0,,hit
6,end,0,5,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,19,14,16,,hit+counter
4,poison,2,12,16,,1 turns left
4,defend,0,12,16,,cleared 1 poison
5,fight,0,12,16,,miss
6,fight,0,12,16,,miss
7,fight,1,12,15,,hit
8,fight,7,12,8,,hit
9,fight,0,12,8,,miss
10,fight,0,12,8,,miss
11,fight,0,12,8,,miss
12,fight,7,12,1,,hit
13,fight,8,12,0,,hit
14,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,1,20,34,,hit
3,fight,0,20,34,,miss
4,fight,3,20,31,,hit
5,fight,0,20,31,,miss
6,fight,10,20,21,,hit
7,fight,19,16,2,,hit+counter
8,poison,2,14,2,,1 turns left
8,defend,0,14,2,,cleared 1 poison
9,fight,19,14,0,,hit
10,end,0,14,0,player,

1,fight,12,20,23,,hit
2,fight,0,20,23,,miss
3,fight,0,20,23,,miss
4,fight,17,16,6,,hit+counter
5,poison,2,14,6,,1 turns left
5,defend,0,14,6,,cleared 1 poison
6,fight,0,14,6,,miss
7,fight,16,14,0,,hit
8,end,0,14,0,player,

1,fight,12,20,23,,hit
2,fight,20,13,3,,hit+counter
3,poison,2,11,3,,1 turns left
3,defend,0,11,3,,cleared 1 poison
4,fight,1,11,2,,hit
5,fight,20,11,0,,hit
6,end,0,11,0,player,

1,fight,9,20,26,,hit
2,fight,0,20,26,,miss
3,fight,12,20,14,,hit
4,fight,10,20,4,,hit
5,fight,16,20,0,,hit
6,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,8,20,27,,hit
3,fight,5,20,22,,hit
4,fight,3,20,19,,hit
5,fight,17,15,2,,hit+counter
6,poison,2,13,2,,1 turns left
6,defend,0,13,2,,cleared 1 poison
7,fight,3,13,0,,hit
8,end,0,13,0,player,

1,fight,8,20,27,,hit
2,fight,20,15,7,,hit+counter
3,poison,2,13,7,,1 turns left
3,defend,0,13,7,,cleared 1 poison
4,fight,0,13,7,,miss
5,fight,0,13,7,,miss
6,fight,0,13,7,,miss
7,fight,19,13,0,,hit
8,end,0,13,0,player,

1,fight,7,20,28,,hit
2,fight,0,20,28,,miss
3,fight,17,13,11,,hit+counter
4,poison,2,11,11,,1 turns left
4,defend,0,11,11,,cleared 1 poison
5,fight,16,11,0,,hit
6,end,0,11,0,player,

1,fight,1,20,34,,hit
2,fight,0,20,34,,miss
3,fight,6,20,28,,hit
4,fight,10,20,18,,hit
5,fight,0,20,18,,miss
6,fight,3,20,15,,hit
7,fight,11,20,4,,hit
8,fight,17,20,0,,hit
9,end,0,20,0,player,

1,fight,2,20,33,,hit
2,fight,0,20,33,,miss
3,fight,11,20,22,,hit
4,fight,10,20,12,,hit
5,fight,16,20,0,,hit
6,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,3,20,32,,hit
5,fight,0,20,32,,miss
6,fight,15,14,17,,hit+counter
7,poison,2,12,17,,1 turns left
7,defend,0,12,17,,cleared 1 poison
8,fight,0,12,17,,miss
9,fight,4,12,13,,hit
10,fight,15,12,0,,hit
11,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,18,11,17,,hit+counter
3,poison,2,9,17,,1 turns left
3,defend,0,9,17,,cleared 1 poison
4,fight,2,9,15,,hit
5,fight,10,9,5,,hit
6,fight,3,9,2,,hit
7,fight,15,9,0,,hit
8,end,0,9,0,player,

1,fight,9,20,26,,hit
2,fight,0,20,26,,miss
3,fight,0,20,26,,miss
4,fight,0,20,26,,miss
5,fight,6,20,20,,hit
6,fight,15,16,5,,hit+counter
7,poison,2,14,5,,1 turns left
7,defend,0,14,5,,cleared 1 poison
8,fight,5,14,0,,hit
9,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,9,20,26,,hit
3,fight,0,20,26,,miss
4,fight,5,20,21,,hit
5,fight,17,12,4,,hit+counter
6,poison,2,10,4,,1 turns left
6,defend,0,10,4,,cleared 1 poison
7,fight,15,10,0,,hit
8,end,0,10,0,player,

1,fight,16,13,19,,hit+counter
2,poison,2,11,19,,1 turns left
2,defend,0,11,19,,cleared 1 poison
3,fight,3,11,16,,hit
4,fight,0,11,16,,miss
5,fight,14,6,2,,hit+counter
6,fight,3,6,0,,hit
7,end,0,6,0,player,

1,fight,17,16,18,,hit+counter
2,poison,2,14,18,,1 turns left
2,defend,0,14,18,,cleared 1 poison
3,fight,11,14,7,,hit
4,fight,8,14,0,,hit
5,end,0,14,0,player,

1,fight,14,14,21,,hit+counter
2,poison,2,12,21,,1 turns left
2,defend,0,12,21,,cleared 1 poison
3,fight,0,12,21,,miss
4,fight,1,12,20,,hit
5,fight,0,12,20,,miss
6,fight,3,12,17,,hit
7,fight,7,12,10,,hit
8,fight,0,12,10,,miss
9,fight,4,12,6,,hit
10,fight,15,12,0,,hit
11,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,9,20,26,,hit
4,fight,1,20,25,,hit
5,fight,0,20,25,,miss
6,fight,0,20,25,,miss
7,fight,16,15,9,,hit+counter
8,poison,2,13,9,,1 turns left
8,defend,0,13,9,,cleared 1 poison
9,fight,3,13,6,,hit
10,fight,0,13,6,,miss
11,fight,0,13,6,,miss
12,fight,0,13,6,,miss
13,fight,1,13,5,,hit
14,fight,13,13,0,,hit
15,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,5,20,30,,hit
4,fight,11,20,19,,hit
5,fight,18,15,1,,hit+counter
6,poison,2,13,1,,1 turns left
6,defend,0,13,1,,cleared 1 poison
7,fight,0,13,1,,miss
8,fight,5,13,0,,hit
9,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,11,20,24,,hit
3,fight,10,20,14,,hit
4,fight,2,20,12,,hit
5,fight,12,20,0,,hit
6,end,0,20,0,player,

1,fight,3,20,32,,hit
2,fight,6,20,26,,hit
3,fight,2,20,24,,hit
4,fight,13,15,11,,hit+counter
5,poison,2,13,11,,1 turns left
5,defend,0,13,11,,cleared 1 poison
6,fight,0,13,11,,miss
7,fight,8,13,3,,hit
8,fight,0,13,3,,miss
9,fight,11,13,0,,hit
10,end,0,13,0,player,

1,fight,18,12,17,,hit+counter
2,fight,0,12,17,,miss
3,fight,0,12,17,,miss
4,fight,18,12,0,,hit
5,end,0,12,0,player,

1,fight,13,11,22,,hit+counter
2,fight,0,11,22,,miss
3,fight,19,2,3,,hit+counter
4,fight,11,2,0,,hit
5,end,0,2,0,player,

1,fight,6,20,29,,hit
2,fight,0,20,29,,miss
3,fight,17,15,12,,hit+counter
4,poison,2,13,12,,1 turns left
4,defend,0,13,12,,cleared 1 poison
5,fight,12,13,0,,hit
6,end,0,13,0,player,

1,fight,17,11,18,,hit+counter
2,poison,2,9,18,,1 turns left
2,defend,0,9,18,,cleared 1 poison
3,fight,0,9,18,,miss
4,fight,10,9,8,,hit
5,fight,0,9,8,,miss
6,fight,18,9,0,,hit
7,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,18,12,17,,hit+counter
3,poison,2,10,17,,1 turns left
3,defend,0,10,17,,cleared 1 poison
4,fight,0,10,17,,miss
5,fight,18,10,0,,hit
6,end,0,10,0,player,

1,fight,13,12,22,,hit+counter
2,fight,0,12,22,,miss
3,fight,0,12,22,,miss
4,fight,0,12,22,,miss
5,fight,9,12,13,,hit
6,fight,0,12,13,,miss
7,fight,6,12,7,,hit
8,fight,16,12,0,,hit
9,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,6,20,29,,hit
3,fight,13,11,16,,hit+counter
4,poison,2,9,16,,1 turns left
4,defend,0,9,16,,cleared 1 poison
5,fight,13,5,3,,hit+counter
6,poison,2,3,3,,1 turns left
6,defend,0,3,3,,cleared 1 poison
7,fight,18,3,0,,hit
8,end,0,3,0,player,

1,fight,12,20,23,,hit
2,fight,14,16,9,,hit+counter
3,poison,2,14,9,,1 turns left
3,defend,0,14,9,,cleared 1 poison
4,fight,13,14,0,,hit
5,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,15,12,20,,hit+counter
4,poison,2,10,20,,1 turns left
4,defend,0,10,20,,cleared 1 poison
5,fight,0,10,20,,miss
6,fight,3,10,17,,hit
7,fight,19,10,0,,hit
8,end,0,10,0,player,

1,fight,14,16,21,,hit+counter
2,poison,2,14,21,,1 turns left
2,defend,0,14,21,,cleared 1 poison
3,fight,0,14,21,,miss
4,fight,0,14,21,,miss
5,fight,0,14,21,,miss
6,fight,8,14,13,,hit
7,fight,12,14,1,,hit
8,fight,0,14,1,,miss
9,fight,16,14,0,,hit
10,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,18,16,17,,hit+counter
3,fight,0,16,17,,miss
4,fight,3,16,14,,hit
5,fight,0,16,14,,miss
6,fight,8,16,6,,hit
7,fight,0,16,6,,miss
8,fight,0,16,6,,miss
9,fight,6,16,0,,hit
10,end,0,16,0,player,

1,fight,17,11,18,,hit+counter
2,poison,2,9,18,,1 turns left
2,defend,0,9,18,,cleared 1 poison
3,fight,7,9,11,,hit
4,fight,12,9,0,,hit
5,end,0,9,0,player,

1,fight,12,20,23,,hit
2,fight,18,11,5,,hit+counter
3,poison,2,9,5,,1 turns left
3,defend,0,9,5,,cleared 1 poison
4,fight,18,9,0,,hit
5,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,4,20,31,,hit
3,fight,16,15,15,,hit+counter
4,fight,15,15,0,,hit
5,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,13,15,22,,hit+counter
6,poison,2,13,22,,1 turns left
6,defend,0,13,22,,cleared 1 poison
7,fight,0,13,22,,miss
8,fight,0,13,22,,miss
9,fight,20,8,2,,hit+counter
10,poison,2,6,2,,1 turns left
10,defend,0,6,2,,cleared 1 poison
11,fight,6,6,0,,hit
12,end,0,6,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,0,20,35,,miss
6,fight,10,20,25,,hit
7,fight,0,20,25,,miss
8,fight,1,20,24,,hit
9,fight,0,20,24,,miss
10,fight,7,20,17,,hit
11,fight,0,20,17,,miss
12,fight,0,20,17,,miss
13,fight,16,13,1,,hit+counter
14,fight,0,13,1,,miss
15,fight,7,13,0,,hit
16,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,12,20,23,,hit
5,fight,1,20,22,,hit
6,fight,0,20,22,,miss
7,fight,0,20,22,,miss
8,fight,7,20,15,,hit
9,fight,0,20,15,,miss
10,fight,18,20,0,,hit
11,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,8,20,27,,hit
4,fight,0,20,27,,miss
5,fight,19,11,8,,hit+counter
6,fight,14,11,0,,hit
7,end,0,11,0,player,

1,fight,7,20,28,,hit
2,fight,0,20,28,,miss
3,fight,6,20,22,,hit
4,fight,20,16,2,,hit+counter
5,poison,2,14,2,,1 turns left
5,defend,0,14,2,,cleared 1 poison
6,fight,6,14,0,,hit
7,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,16,11,19,,hit+counter
3,poison,2,9,19,,1 turns left
3,defend,0,9,19,,cleared 1 poison
4,fight,0,9,19,,miss
5,fight,1,9,18,,hit
6,fight,9,9,9,,hit
7,fight,0,9,9,,miss
8,fight,12,9,0,,hit
9,end,0,9,0,player,

1,fight,4,20,31,,hit
2,fight,10,20,21,,hit
3,fight,0,20,21,,miss
4,fight,0,20,21,,miss
5,fight,0,20,21,,miss
6,fight,0,20,21,,miss
7,fight,2,20,19,,hit
8,fight,15,16,4,,hit+counter
9,poison,2,14,4,,1 turns left
9,defend,0,14,4,,cleared 1 poison
10,fight,0,14,4,,miss
11,fight,16,14,0,,hit
12,end,0,14,0,player,

1,fight,17,15,18,,hit+counter
2,fight,15,6,3,,hit+counter
3,poison,2,4,3,,1 turns left
3,defend,0,4,3,,cleared 1 poison
4,fight,12,4,0,,hit
5,end,0,4,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,14,13,14,,hit+counter
4,fight,0,13,14,,miss
5,fight,7,13,7,,hit
6,fight,10,13,0,,hit
7,end,0,13,0,player,

1,fight,4,20,31,,hit
2,fight,6,20,25,,hit
3,fight,0,20,25,,miss
4,fight,13,16,12,,hit+counter
5,poison,2,14,12,,1 turns left
5,defend,0,14,12,,cleared 1 poison
6,fight,17,14,0,,hit
7,end,0,14,0,player,

1,fight,15,11,20,,hit+counter
2,poison,2,9,20,,1 turns left
2,defend,0,9,20,,cleared 1 poison
3,fight,0,9,20,,miss
4,fight,0,9,20,,miss
5,fight,0,9,20,,miss
6,fight,0,9,20,,miss
7,fight,20,9,0,,hit
8,end,0,9,0,player,

1,fight,8,20,27,,hit
2,fight,5,20,22,,hit
3,fight,10,20,12,,hit
4,fight,14,20,0,,hit
5,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,2,20,33,,hit
3,fight,7,20,26,,hit
4,fight,10,20,16,,hit
5,fight,19,20,0,,hit
6,end,0,20,0,player,

1,fight,8,20,27,,hit
2,fight,0,20,27,,miss
3,fight,16,13,11,,hit+counter
4,poison,2,11,11,,1 turns left
4,defend,0,11,11,,cleared 1 poison
5,fight,4,11,7,,hit
6,fight,8,11,0,,hit
7,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,13,14,22,,hit+counter
4,poison,2,12,22,,1 turns left
4,defend,0,12,22,,cleared 1 poison
5,fight,19,6,3,,hit+counter
6,poison,2,4,3,,1 turns left
6,defend,0,4,3,,cleared 1 poison
7,fight,3,4,0,,hit
8,end,0,4,0,player,

1,fight,5,20,30,,hit
2,fight,0,20,30,,miss
3,fight,0,20,30,,miss
4,fight,0,20,30,,miss
5,fight,0,20,30,,miss
6,fight,18,12,12,,hit+counter
7,fight,14,12,0,,hit
8,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,16,11,19,,hit+counter
3,fight,0,11,19,,miss
4,fight,17,3,2,,hit+counter
5,poison,2,1,2,,1 turns left
5,defend,0,1,2,,cleared 1 poison
6,fight,15,1,0,,hit
7,end,0,1,0,player,

1,fight,16,15,19,,hit+counter
2,poison,2,13,19,,1 turns left
2,defend,0,13,19,,cleared 1 poison
3,fight,7,13,12,,hit
4,fight,15,13,0,,hit
5,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,1,20,34,,hit
4,fight,0,20,34,,miss
5,fight,2,20,32,,hit
6,fight,15,15,17,,hit+counter
7,poison,2,13,17,,1 turns left
7,defend,0,13,17,,cleared 1 poison
8,fight,10,13,7,,hit
9,fight,17,13,0,,hit
10,end,0,13,0,player,

1,fight,2,20,33,,hit
2,fight,2,20,31,,hit
3,fight,17,14,14,,hit+counter
4,poison,2,12,14,,1 turns left
4,defend,0,12,14,,cleared 1 poison
5,fight,0,12,14,,miss
6,fight,0,12,14,,miss
7,fight,12,12,2,,hit
8,fight,0,12,2,,miss
9,fight,4,12,0,,hit
10,end,0,12,0,player,

1,fight,20,11,15,,hit+counter
2,poison,2,9,15,,1 turns left
2,defend,0,9,15,,cleared 1 poison
3,fight,3,9,12,,hit
4,fight,6,9,6,,hit
5,fight,0,9,6,,miss
6,fight,2,9,4,,hit
7,fight,0,9,4,,miss
8,fight,0,9,4,,miss
9,fight,7,9,0,,hit
10,end,0,9,0,player,

1,fight,5,20,30,,hit
2,fight,0,20,30,,miss
3,fight,2,20,28,,hit
4,fight,0,20,28,,miss
5,fight,16,11,12,,hit+counter
6,fight,0,11,12,,miss
7,fight,14,11,0,,hit
8,end,0,11,0,player,

1,fight,17,11,18,,hit+counter
2,fight,1,11,17,,hit
3,fight,0,11,17,,miss
4,fight,0,11,17,,miss
5,fight,6,11,11,,hit
6,fight,9,11,2,,hit
7,fight,9,11,0,,hit
8,end,0,11,0,player,

1,fight,15,11,20,,hit+counter
2,poison,2,9,20,,1 turns left
2,defend,0,9,20,,cleared 1 poison
3,fight,0,9,20,,miss
4,fight,9,9,11,,hit
5,fight,10,9,1,,hit
6,fight,1,9,0,,hit
7,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,5,20,30,,hit
3,fight,0,20,30,,miss
4,fight,0,20,30,,miss
5,fight,11,20,19,,hit
6,fight,0,20,19,,miss
7,fight,0,20,19,,miss
8,fight,0,20,19,,miss
9,fight,12,20,7,,hit
10,fight,0,20,7,,miss
11,fight,4,20,3,,hit
12,fight,5,20,0,,hit
13,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,20,14,15,,hit+counter
3,poison,2,12,15,,1 turns left
3,defend,0,12,15,,cleared 1 poison
4,fight,0,12,15,,miss
5,fight,8,12,7,,hit
6,fight,8,12,0,,hit
7,end,0,12,0,player,

1,fight,20,12,15,,hit+counter
2,poison,2,10,15,,1 turns left
2,defend,0,10,15,,cleared 1 poison
3,fight,9,10,6,,hit
4,fight,0,10,6,,miss
5,fight,0,10,6,,miss
6,fight,0,10,6,,miss
7,fight,11,10,0,,hit
8,end,0,10,0,player,

1,fight,2,20,33,,hit
2,fight,0,20,33,,miss
3,fight,8,20,25,,hit
4,fight,0,20,25,,miss
5,fight,14,16,11,,hit+counter
6,poison,2,14,11,,1 turns left
6,defend,0,14,11,,cleared 1 poison
7,fight,17,14,0,,hit
8,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,9,20,26,,hit
3,fight,20,11,6,,hit+counter
4,poison,2,9,6,,1 turns left
4,defend,0,9,6,,cleared 1 poison
5,fight,15,9,0,,hit
6,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,1,20,34,,hit
3,fight,8,20,26,,hit
4,fight,11,20,15,,hit
5,fight,0,20,15,,miss
6,fight,8,20,7,,hit
7,fight,10,20,0,,hit
8,end,0,20,0,player,

1,fight,18,16,17,,hit+counter
2,fight,11,16,6,,hit
3,fight,0,16,6,,miss
4,fight,8,16,0,,hit
5,end,0,16,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,13,16,22,,hit+counter
4,poison,2,14,22,,1 turns left
4,defend,0,14,22,,cleared 1 poison
5,fight,0,14,22,,miss
6,fight,0,14,22,,miss
7,fight,6,14,16,,hit
8,fight,0,14,16,,miss
9,fight,0,14,16,,miss
10,fight,12,14,4,,hit
11,fight,20,14,0,,hit
12,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,5,20,30,,hit
3,fight,17,14,13,,hit+counter
4,poison,2,12,13,,1 turns left
4,defend,0,12,13,,cleared 1 poison
5,fight,12,12,1,,hit
6,fight,10,12,0,,hit
7,end,0,12,0,player,

1,fight,5,20,30,,hit
2,fight,0,20,30,,miss
3,fight,11,20,19,,hit
4,fight,14,12,5,,hit+counter
5,poison,2,10,5,,1 turns left
5,defend,0,10,5,,cleared 1 poison
6,fight,18,10,0,,hit
7,end,0,10,0,player,

1,fight,15,13,20,,hit+counter
2,poison,2,11,20,,1 turns left
2,defend,0,11,20,,cleared 1 poison
3,fight,15,4,5,,hit+counter
4,poison,2,2,5,,1 turns left
4,defend,0,2,5,,cleared 1 poison
5,fight,17,2,0,,hit
6,end,0,2,0,player,

1,fight,3,20,32,,hit
2,fight,0,20,32,,miss
3,fight,19,16,13,,hit+counter
4,fight,13,16,0,,hit
5,end,0,16,0,player,

1,fight,13,11,22,,hit+counter
2,poison,2,9,22,,1 turns left
2,defend,0,9,22,,cleared 1 poison
3,fight,12,9,10,,hit
4,fight,5,9,5,,hit
5,fight,12,9,0,,hit
6,end,0,9,0,player,

1,fight,4,20,31,,hit
2,fight,19,13,12,,hit+counter
3,poison,2,11,12,,1 turns left
3,defend,0,11,12,,cleared 1 poison
4,fight,7,11,5,,hit
5,fight,14,11,0,,hit
6,end,0,11,0,player,

1,fight,8,20,27,,hit
2,fight,2,20,25,,hit
3,fight,16,11,9,,hit+counter
4,poison,2,9,9,,1 turns left
4,defend,0,9,9,,cleared 1 poison
5,fight,9,9,0,,hit
6,end,0,9,0,player,

1,fight,17,15,18,,hit+counter
2,poison,2,13,18,,1 turns left
2,defend,0,13,18,,cleared 1 poison
3,fight,6,13,12,,hit
4,fight,16,13,0,,hit
5,end,0,13,0,player,

1,fight,4,20,31,,hit
2,fight,2,20,29,,hit
3,fight,0,20,29,,miss
4,fight,0,20,29,,miss
5,fight,16,13,13,,hit+counter
6,poison,2,11,13,,1 turns left
6,defend,0,11,13,,cleared 1 poison
7,fight,1,11,12,,hit
8,fight,0,11,12,,miss
9,fight,3,11,9,,hit
10,fight,7,11,2,,hit
11,fight,8,11,0,,hit
12,end,0,11,0,player,

1,fight,14,13,21,,hit+counter
2,poison,2,11,21,,1 turns left
2,defend,0,11,21,,cleared 1 poison
3,fight,0,11,21,,miss
4,fight,12,11,9,,hit
5,fight,16,11,0,,hit
6,end,0,11,0,player,

1,fight,11,20,24,,hit
2,fight,1,20,23,,hit
3,fight,19,11,4,,hit+counter
4,poison,2,9,4,,1 turns left
4,defend,0,9,4,,cleared 1 poison
5,fight,13,9,0,,hit
6,end,0,9,0,player,

1,fight,18,13,17,,hit+counter
2,poison,2,11,17,,1 turns left
2,defend,0,11,17,,cleared 1 poison
3,fight,4,11,13,,hit
4,fight,19,11,0,,hit
5,end,0,11,0,player,

1,fight,11,20,24,,hit
2,fight,0,20,24,,miss
3,fight,0,20,24,,miss
4,fight,5,20,19,,hit
5,fight,6,20,13,,hit
6,fight,6,20,7,,hit
7,fight,15,20,0,,hit
8,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,1,20,34,,hit
5,fight,0,20,34,,miss
6,fight,12,20,22,,hit
7,fight,3,20,19,,hit
8,fight,9,20,10,,hit
9,fight,0,20,10,,miss
10,fight,3,20,7,,hit
11,fight,14,20,0,,hit
12,end,0,20,0,player,

1,fight,7,20,28,,hit
2,fight,6,20,22,,hit
3,fight,15,11,7,,hit+counter
4,fight,0,11,7,,miss
5,fight,0,11,7,,miss
6,fight,14,11,0,,hit
7,end,0,11,0,player,

1,fight,1,20,34,,hit
2,fight,19,14,15,,hit+counter
3,poison,2,12,15,,1 turns left
3,defend,0,12,15,,cleared 1 poison
4,fight,10,12,5,,hit
5,fight,18,12,0,,hit
6,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,8,20,27,,hit
3,fight,3,20,24,,hit
4,fight,7,20,17,,hit
5,fight,10,20,7,,hit
6,fight,2,20,5,,hit
7,fight,4,20,1,,hit
8,fight,5,20,0,,hit
9,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,19,11,16,,hit+counter
3,poison,2,9,16,,1 turns left
3,defend,0,9,16,,cleared 1 poison
4,fight,0,9,16,,miss
5,fight,0,9,16,,miss
6,fight,11,9,5,,hit
7,fight,10,9,0,,hit
8,end,0,9,0,player,

1,fight,10,20,25,,hit
2,fight,17,16,8,,hit+counter
3,fight,5,16,3,,hit
4,fight,0,16,3,,miss
5,fight,10,16,0,,hit
6,end,0,16,0,player,

1,fight,19,16,16,,hit+counter
2,poison,2,14,16,,1 turns left
2,defend,0,14,16,,cleared 1 poison
3,fight,8,14,8,,hit
4,fight,14,14,0,,hit
5,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,11,20,24,,hit
